Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:42:18,2018-10-15 16:42:18,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:42:18,2018-10-15 16:42:19,1.163s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:42:19,2018-10-15 16:42:20,0.876s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:42:20,2018-10-15 16:42:20,0.717s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:42:20,2018-10-15 16:42:21,0.505s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:42:21,2018-10-15 16:42:21,0.402s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:42:21,2018-10-15 16:42:22,0.405s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:42:22,2018-10-15 16:42:24,2.781s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:42:24,2018-10-15 16:42:25,0.493s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:42:25,2018-10-15 16:42:26,0.704s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:42:26,2018-10-15 16:42:26,0.553s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:42:26,2018-10-15 16:42:27,0.634s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:42:27,2018-10-15 16:42:27,0.332s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:42:27,2018-10-15 16:42:27,0.273s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:42:27,2018-10-15 16:42:28,0.423s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:42:28,2018-10-15 16:42:28,0.383s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:42:28,2018-10-15 16:42:29,0.349s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:42:29,2018-10-15 16:42:38,9.023s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 16:42:38,2018-10-15 16:42:38,0.311s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:42:38,2018-10-15 16:42:38,0.251s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:42:38,2018-10-15 16:42:39,0.468s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:42:39,2018-10-15 16:42:43,4.414s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:42:43,2018-10-15 16:42:43,0.001s,PASSED
navigateToUrl,Chrome 69.0.3497.100,navigate to mailbox,2018-10-15 16:42:43,2018-10-15 16:42:46,2.645s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 16:42:46,2018-10-15 16:42:51,5.731s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 16:42:51,2018-10-15 16:42:55,4.067s,PASSED
setText,Chrome 69.0.3497.100,input password,2018-10-15 16:42:55,2018-10-15 16:42:56,0.402s,PASSED
setText,Chrome 69.0.3497.100,input confirm password,2018-10-15 16:42:56,2018-10-15 16:42:56,0.533s,PASSED
click,Chrome 69.0.3497.100,submit password,2018-10-15 16:42:56,2018-10-15 16:42:57,0.615s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"Error message ""Your password must contain at least 1 alphabet character.""",2018-10-15 16:42:57,2018-10-15 16:42:57,0.070s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:42:57,2018-10-15 16:42:58,1.012s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_30_Verify that submitting confirm account with invalid confirm-password,Chrome 69.0.3497.100,,2018-10-15 16:42:58,2018-10-15 16:43:48,49.593s,PASSED
comment,Chrome 69.0.3497.100,Sign up digital loyalty successfully,2018-10-15 16:42:59,2018-10-15 16:42:59,0.002s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:42:59,2018-10-15 16:43:06,7.255s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:43:06,2018-10-15 16:43:06,0.542s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:43:06,2018-10-15 16:43:07,0.533s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:43:07,2018-10-15 16:43:07,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:43:07,2018-10-15 16:43:08,0.882s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:43:08,2018-10-15 16:43:08,0.448s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:43:08,2018-10-15 16:43:09,0.491s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:43:09,2018-10-15 16:43:09,0.426s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:43:09,2018-10-15 16:43:10,0.559s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:43:10,2018-10-15 16:43:10,0.355s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:43:10,2018-10-15 16:43:13,2.757s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:43:13,2018-10-15 16:43:13,0.581s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:43:13,2018-10-15 16:43:14,0.378s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:43:14,2018-10-15 16:43:14,0.380s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:43:14,2018-10-15 16:43:15,0.936s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:43:15,2018-10-15 16:43:16,0.511s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:43:16,2018-10-15 16:43:16,0.347s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:43:16,2018-10-15 16:43:16,0.489s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:43:16,2018-10-15 16:43:17,0.534s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:43:17,2018-10-15 16:43:17,0.441s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:43:17,2018-10-15 16:43:26,9.058s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 16:43:26,2018-10-15 16:43:27,0.262s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:43:27,2018-10-15 16:43:27,0.278s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:43:27,2018-10-15 16:43:27,0.435s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:43:27,2018-10-15 16:43:32,4.646s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:43:32,2018-10-15 16:43:32,0.001s,PASSED
navigateToUrl,Chrome 69.0.3497.100,navigate to mailbox,2018-10-15 16:43:32,2018-10-15 16:43:35,2.809s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 16:43:35,2018-10-15 16:43:41,6.424s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 16:43:41,2018-10-15 16:43:45,3.482s,PASSED
setText,Chrome 69.0.3497.100,input password,2018-10-15 16:43:45,2018-10-15 16:43:45,0.686s,PASSED
setText,Chrome 69.0.3497.100,input different confirm password,2018-10-15 16:43:45,2018-10-15 16:43:46,0.537s,PASSED
click,Chrome 69.0.3497.100,submit password,2018-10-15 16:43:46,2018-10-15 16:43:47,0.667s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error message ""Passwords did not match."" displays",2018-10-15 16:43:47,2018-10-15 16:43:47,0.061s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:43:47,2018-10-15 16:43:48,0.978s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_31_Verify that submitting successfully password if full-fill valid information,Chrome 69.0.3497.100,,2018-10-15 16:43:48,2018-10-15 16:44:49,1m - 0.902s,ERROR
comment,Chrome 69.0.3497.100,Sign up digital loyalty successfully,2018-10-15 16:43:48,2018-10-15 16:43:48,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:43:48,2018-10-15 16:43:55,7.398s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:43:55,2018-10-15 16:43:56,0.554s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:43:56,2018-10-15 16:43:56,0.430s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:43:56,2018-10-15 16:43:56,0.000s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:43:56,2018-10-15 16:43:57,0.921s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:43:57,2018-10-15 16:43:58,0.436s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:43:58,2018-10-15 16:43:58,0.493s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:43:58,2018-10-15 16:43:59,0.425s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:43:59,2018-10-15 16:43:59,0.406s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:43:59,2018-10-15 16:43:59,0.358s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:43:59,2018-10-15 16:44:02,2.954s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:44:02,2018-10-15 16:44:03,0.533s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:44:03,2018-10-15 16:44:03,0.417s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:44:03,2018-10-15 16:44:04,0.438s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:44:04,2018-10-15 16:44:05,1.025s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:44:05,2018-10-15 16:44:05,0.410s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:44:05,2018-10-15 16:44:06,0.331s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:44:06,2018-10-15 16:44:06,0.418s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:44:06,2018-10-15 16:44:06,0.412s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:44:06,2018-10-15 16:44:07,0.351s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:44:07,2018-10-15 16:44:17,10.444s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 16:44:17,2018-10-15 16:44:17,0.268s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:44:17,2018-10-15 16:44:18,0.320s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:44:18,2018-10-15 16:44:18,0.454s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:44:18,2018-10-15 16:44:23,4.761s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:44:23,2018-10-15 16:44:23,0.001s,PASSED
navigateToUrl,Chrome 69.0.3497.100,navigate to mailbox,2018-10-15 16:44:23,2018-10-15 16:44:27,3.698s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 16:44:27,2018-10-15 16:44:49,21.901s,ERROR
